0,-1.17357,0.0154406,-0.28498,0.179114
0,-0.835282,-0.352514,-0.337675,0.286205
0,-1.23018,0.0814836,-0.402208,0.334352
0,-0.642841,-0.41394,-0.463504,0.390846
0,-1.50266,0.434625,-0.540987,0.445449
0,-0.712521,-0.324328,-0.608303,0.517215
0,-1.2634,0.0521386,-0.691103,0.58071
0,-0.582376,-0.339011,-0.762212,0.659901
0,-1.37914,0.17024,-0.857517,0.72975
0,-0.737383,-0.346695,-0.938625,0.817711
0,-1.84945,0.812843,-1.05585,0.890811
0,-0.440756,-0.413183,-1.1127,0.997996
0,-1.96529,0.947654,-1.21546,1.0534
0,-1.30077,0.149941,-1.22052,1.12541
0,-0.718844,-0.149873,-1.28117,1.20875
0,-2.26302,1.33649,-1.32397,1.26166
0,-1.70725,0.45574,-1.37422,1.30612
0,-1.24002,0.169615,-1.42785,1.34493
0,-1.10346,0.305819,-1.48028,1.37514
0,-1.54149,0.368475,-1.48371,1.43021
0,-2.20452,1.2042,-1.50558,1.47289
0,0.905008,-1.36028,-0.240653,1.50542
0,-0.926936,-0.268854,-0.279438,0.205134
0,-1.5871,0.00334406,-0.375889,0.270844
0,-2.3061,0.704575,-0.470387,0.377761
0,-1.69317,0.100742,-0.571088,0.489723
0,-1.53901,0.0905785,-0.682056,0.602143
0,-1.07414,0.153465,-0.787286,0.715987
0,-1.49209,0.149989,-0.903323,0.830491
0,-0.626055,-0.347241,-1.01037,0.969168
0,-1.87285,0.811445,-1.11865,1.08018
0,0.773317,-1.4876,0.609029,-0.582339
0,0.624015,-1.33329,0.576639,-0.517483
0,1.01709,-0.982962,0.745223,-0.678579
0,0.974868,-1.87782,0.894026,-0.906727
0,-0.0801246,-1.32376,0.93472,-0.931184
0,-0.364776,-0.832396,0.965824,-0.977254
0,-0.216684,-0.876977,0.97558,-1.03888
0,0.239325,-1.07093,1.00476,-1.08864
0,-0.586179,-0.499603,1.01514,-1.1179
0,-0.540892,-0.292031,-0.389055,-1.21495
0,1.30173,-2.02682,-0.308575,-1.20428
0,-0.0546961,-1.4409,-0.269413,-1.05173
0,-0.41091,-0.862891,-0.205713,-0.911843
0,-1.43557,-0.0201852,-0.152611,-0.849322
0,-1.85637,0.634545,-0.0830506,-0.785477
0,-1.86364,1.29323,-0.00458193,-0.72711
0,-0.329108,-0.713074,0.0526793,-0.646003
0,0.235154,-1.04697,0.118051,-0.583988
0,-1.06296,0.0642672,0.17786,-0.567089
0,-0.147788,-0.7981,0.23647,-0.560466
0,0.224787,-0.58799,0.294481,-0.592689
0,0.743416,-1.62053,0.350381,-0.730299
0,-0.363795,-0.977512,0.453647,-0.883991
0,-0.205394,-0.402677,0.528372,-0.940192
0,-0.550228,-0.681018,0.630481,-0.996418
0,-1.08006,0.189639,0.726618,-1.05961
0,-0.152443,-0.983718,0.80607,-1.10702
0,0.634063,-1.52569,0.884679,-1.1665
0,-0.504137,-0.652749,0.972652,-1.21683
0,0.275564,-0.658636,1.05233,-1.26992
0,-0.23976,-1.00417,1.12144,-1.2938
0,-0.220118,-0.94454,1.20571,-1.32204
0,-0.617687,-0.361787,1.26689,-1.36116
0,0.344067,-1.33388,1.33685,-1.36327
0,-0.80082,-0.389398,1.40846,0.0147681
0,0.354774,-1.64191,1.45727,-0.0460865
0,-0.185837,-1.28198,1.47262,-0.140159
0,0.786135,-1.79273,1.53011,-0.239051
0,-0.360553,-0.977219,1.5433,-0.332404
0,-0.430958,-0.771945,1.58033,-0.428554
0,-0.411206,-0.282084,1.62471,-0.522503
0,-1.05341,-0.0766399,1.62706,-0.61768
0,-1.74131,0.688744,1.82705,-0.710606
0,-1.92209,1.56184,1.90331,-0.805653
0,-0.184387,-1.0229,1.72297,-0.925512
0,-0.392305,-0.37834,1.72888,-1.01853
0,-0.0681023,-0.928475,1.75571,0.744108
0,0.215847,-0.528507,1.75344,0.657568
0,0.972031,-1.41478,-0.367733,0.586281
0,-0.601757,-0.925998,-0.467289,0.509255
0,-0.178168,-1.25289,-0.551974,0.591692
0,-1.01892,-0.396399,-0.650518,0.735735
0,-0.754919,-0.198675,-0.732121,0.967909
0,-2.04838,0.976889,-0.855581,1.05356
0,-2.90199,2.17706,-0.961387,1.13659
0,-3.77727,3.4243,-1.07707,1.21402
0,-0.912354,-0.00700925,-1.11088,1.32066
0,-0.18362,-0.942127,0.630911,1.34005
0,-2.2429,1.30585,0.541909,1.37027
0,-0.53711,0.189262,0.473489,1.18835
0,-1.35377,0.102937,0.455083,0.944049
0,-2.05582,0.836598,0.434698,0.875509
0,-1.14714,-0.0884813,0.383291,0.805656
0,-1.036,-0.147769,0.349682,0.753244
0,-0.821825,0.409381,0.303705,0.687019
0,0.459333,-1.17143,0.25588,0.668852
0,-1.40227,0.291893,0.25904,0.604932
0,0.618533,-1.1958,-0.0211524,0.575887
0,-0.751813,-0.638818,-0.0659834,0.520004
0,-0.36852,-0.911934,-0.149809,0.496529
0,-1.00797,-0.218649,-0.219289,0.474898
0,-0.766945,-0.431292,-0.297028,0.512416
0,-1.37041,0.148373,-0.367738,0.586101
0,-1.15152,0.453994,-0.438528,0.711688
0,-1.82809,0.725542,-0.525148,0.769883
0,-1.48004,0.586078,-0.602632,0.836338
0,-2.54448,1.68715,-0.701532,0.895945
0,-1.19554,0.083469,-0.791611,1.0051
0,-2.57409,1.67904,-0.899164,1.05644
0,-0.961161,-0.0477422,-0.978574,1.15554
0,-1.77246,0.525824,-1.04725,1.20032
0,-1.00529,-0.0195503,-1.12196,1.2675
0,-1.07387,0.0987967,-1.17132,1.32631
0,-2.22786,1.31366,-1.24541,1.37672
0,-1.44013,0.304031,-1.32539,1.38513
0,-1.22197,0.348216,-1.39678,1.4077
0,-1.906,0.650828,-1.4469,1.43757
0,-1.83277,0.630777,-1.47991,1.47318
0,-1.86527,0.918661,-1.5147,1.50483
0,-1.29463,0.0931633,-1.57582,0.171782
0,-1.23822,0.131317,-1.62365,0.245395
0,-0.378103,-0.985872,-1.64259,0.340411
0,-0.948325,-0.520745,-1.66039,0.448913
0,-0.208143,-0.717502,-1.70244,0.552707
0,-1.51184,0.238441,-1.69742,0.667706
0,1.38195,-1.80749,-0.101188,0.802883
0,-1.40807,0.359938,-0.138672,0.902258
0,-1.27924,0.859399,-0.213157,1.00073
0,-1.79903,0.411719,-0.280605,1.10038
0,-1.70872,0.388485,-0.379536,-0.651789
0,-1.6528,1.29147,-0.444952,-0.560195
0,-1.68627,0.971564,-0.272249,-0.553916
0,-1.92336,2.17823,-0.0502735,-0.490696
0,0.407368,-1.21829,-0.00614066,-0.465284
0,-0.221198,-1.47346,0.0115954,-0.399955
0,-0.30347,-1.15589,0.0598106,-0.35121
0,0.0367532,-0.959515,0.102861,-0.28912
0,-0.362628,-0.711047,0.144152,-0.270095
0,-0.330756,-0.502019,0.183651,-0.263303
0,-0.186695,-0.421716,0.223557,-0.288786
0,-1.69745,0.967826,0.386333,-0.330184
0,-1.00155,0.822964,0.456199,-0.415823
0,-1.06202,-0.116389,0.529584,-0.652979
0,-0.912806,-0.0978185,0.616391,-0.748984
0,0.269375,-1.25488,0.688636,-0.860642
0,-0.422319,-0.788961,0.823848,-0.927669
0,-0.958797,0.00809038,0.932149,-1.02252
0,-0.529039,-0.59486,1.01742,0.732319
0,0.557994,-1.3272,1.10939,0.671011
0,-0.996545,-0.199945,0.857428,0.613813
0,-0.167649,-0.751826,0.602183,0.579597
0,-0.98668,-0.231545,0.569522,0.499723
0,-0.366861,-0.595873,0.498545,0.459684
0,-1.51411,0.510141,0.4344,0.402343
0,-0.455663,-0.555369,0.386011,0.379618
0,-1.04599,-0.155353,0.366857,0.330343
0,-0.566531,-0.549073,0.307126,0.306943
0,-1.14586,-0.00988922,0.287151,0.273523
0,-0.681487,0.321312,0.238627,0.129304
0,0.16864,-1.00551,0.196015,0.106419
0,-0.912924,-0.355896,0.195223,0.0679498
0,-1.03525,-0.252292,0.154777,0.0160602
0,-1.04442,0.0289663,0.126608,-0.0354778
0,-1.10338,0.276241,0.0988647,-0.0887999
0,-0.280354,-0.685961,0.0703361,-0.154448
0,-0.0594909,-0.322897,0.0697976,-0.210743
0,-0.9391,-0.294443,0.134984,-0.268102
0,-0.452261,-0.624851,0.215315,-0.33527
0,-0.897773,-0.321313,0.356496,-0.399841
0,-0.219942,-0.79113,0.416655,-0.473774
0,-1.02904,-0.0773602,0.511088,-0.538632
0,-0.787672,-0.472141,0.593212,-0.62004
0,-0.00302124,-0.974174,0.66659,-0.704026
0,-0.958716,-0.0995457,0.771583,-0.781006
0,-0.0214163,-1.03782,0.848945,-0.87501
0,-0.699648,-0.432302,0.949594,-0.952686
0,0.0280249,-1.08212,1.02545,-1.02626
0,-0.532025,-0.671457,1.08507,-1.09763
0,-0.0205888,-1.0435,1.15189,-1.1756
0,-0.847121,-0.180717,1.18394,-1.24651
0,0.345853,-1.31556,1.25291,-1.26971
0,-0.896438,-0.12236,1.27203,-1.3368
0,-0.48845,-0.840729,1.3379,-1.38535
0,0.161302,-1.24101,1.38644,-1.42195
0,-0.182593,-0.925771,1.41744,-1.46174
0,-0.188115,-0.258648,1.45925,-1.51434
0,1.21052,-1.9392,1.49419,-1.51704
0,-0.281773,-0.873158,1.48985,-1.55528
0,-1.49558,0.577349,0.193291,-1.59067
0,-1.35014,0.12448,0.272014,-0.279602
0,-1.33906,-0.246324,0.365673,-0.364128
0,-0.71342,-0.977518,0.459049,-0.47081
0,-0.454483,-0.945188,0.558542,-0.587924
0,-0.144298,-0.756337,0.665619,-0.708064
0,-0.232218,-0.59038,0.770437,-0.86324
0,-1.25442,0.21891,0.912442,-0.983068
0,-1.23028,0.555895,1.01172,-1.12784
0,-2.81446,2.09192,-0.686364,0.586378
0,-1.41787,0.202964,-0.602777,0.554577
0,-1.70859,0.45966,-0.749377,0.734354
0,-1.90606,0.570172,-0.914134,0.931559
0,-1.754,1.07993,-1.21498,0.990147
0,-1.44955,0.254176,-1.21715,1.01383
0,-0.400957,-0.5589,0.527735,1.10187
0,-0.210587,-0.557096,0.502038,1.14874
0,0.0865949,-0.922746,0.425355,0.990092
0,-0.816179,-0.43082,0.41381,0.783478
0,-1.37218,0.136947,0.344152,0.694783
0,-0.665149,0.104648,0.293254,0.622671
0,-0.0461334,-0.871383,0.233862,0.588066
0,-1.09933,-0.156653,0.221448,0.547397
0,-1.58007,0.603812,0.194051,0.496028
0,-0.79805,-0.318294,0.15947,0.47067
0,-1.17926,-0.0215085,-0.0271221,0.43276
0,-0.536274,-0.436105,-0.105862,0.408007
0,-1.20088,-0.00514924,-0.164515,0.390582
0,-0.9269,-0.185014,-0.234215,0.41281
0,-1.53822,0.428109,-0.296407,0.465253
0,-0.767586,-0.313179,-0.368696,0.578802
0,-1.39269,0.215425,-0.453954,0.62698
0,-1.72797,0.778089,-0.537957,0.672161
0,-1.05533,-0.0665392,-0.626515,0.754152
0,-0.56539,-0.483402,-0.708948,0.823375
0,-2.00874,0.958867,-0.823564,0.877887
0,-1.54332,0.314514,-0.893525,0.935114
0,-1.82736,0.831628,-0.984599,1.00135
0,-0.745794,-0.205266,-1.06694,1.09464
0,-1.15697,-0.0442697,0.685903,1.15673
0,-0.939376,-0.117401,0.598934,1.18847
0,-1.35012,0.213656,0.534371,0.968708
0,-0.914081,-0.292572,0.449133,0.717627
0,-1.13288,-0.0646578,0.420417,0.668701
0,-1.1801,0.279728,0.37365,0.603167
0,-1.99437,1.24315,0.342929,0.52807
0,-1.33723,0.0310013,0.285656,0.501955
0,-0.533702,-0.496866,0.236675,0.468133
0,-0.000853472,-1.00381,0.183291,0.43538
0,-1.39452,0.23567,0.165812,0.395718
0,-1.63127,0.655102,-0.00661588,0.35339
0,-0.591099,-0.452316,-0.0777521,0.33345
0,-1.54804,0.470982,-0.13517,0.305151
0,-0.46404,-0.519379,-0.210142,0.315935
0,-1.24199,0.036728,-0.275786,0.35124
0,-0.985505,-0.09072,-0.34402,0.439875
0,-1.76192,0.711161,-0.409386,0.57309
0,-0.751864,-0.294513,-0.486459,0.66257
0,-1.58798,0.421655,-0.583084,0.733549
0,-0.646786,-0.2808,-0.66399,0.825087
0,-1.47922,0.271435,-0.761611,0.884621
0,-1.09909,0.0596659,-0.852639,0.963132
0,-2.40779,1.46558,-0.975028,1.0311
0,-0.87008,-0.106577,-1.05206,1.14064
0,-2.07994,0.886825,-1.12503,1.21188
0,-2.35305,1.53573,-1.18948,1.28996
0,-0.617319,-0.262985,-1.25061,1.35322
0,-0.730381,-0.225257,-1.3299,1.36427
0,-1.93345,0.757591,-1.37627,1.41109
0,-1.34725,0.892339,-1.43831,1.46406
0,-1.85844,0.615274,-1.47253,1.48833
0,-1.31823,0.305393,-1.52793,1.51466
0,-2.22476,1.12977,-1.54663,1.55164
0,-1.50217,0.397041,-1.59438,1.56176
0,-3.05628,2.28437,-1.60286,0.311372
0,0.887852,-1.32593,-0.413107,0.35059
0,0.783451,-1.70971,-0.451907,0.466281
0,-0.939827,-0.246418,-0.535587,0.567015
0,-2.5387,1.49028,-0.640527,0.664567
0,-2.59764,1.24492,-0.750133,0.807892
0,-2.41575,1.75823,-0.866067,0.928239
0,-1.38405,0.34343,-0.984876,1.0794
0,-0.865327,0.0766531,-1.10205,1.19693
0,-0.106456,-0.385642,-1.24445,-0.551098
0,-2.95785,2.22541,0.461358,-0.472281
0,-1.82961,0.271087,0.721949,-0.401062
0,-1.37209,0.00636267,0.877248,-0.512142
0,-0.609381,-0.843733,0.9463,-0.746643
0,-0.882238,-0.252168,1.00796,-0.795516
0,-0.712899,0.335701,1.05376,-0.847274
0,-1.03954,-0.334031,1.03066,-0.84087
0,-0.394549,-0.661439,-0.426587,-0.929548
0,-0.592832,-0.620843,-0.386868,-0.946123
0,-0.268224,-0.22823,-0.280555,-0.817447
0,-0.534612,-0.581832,-0.237161,-0.676708
0,0.142399,-1.01565,-0.154548,-0.625078
0,-0.834995,-0.100781,-0.103767,-0.5659
0,0.106273,-1.00741,-0.0376695,-0.521063
0,0.00889855,-0.380871,0.0309382,-0.468023
0,1.0881,-1.64903,0.0887783,-0.446402
0,-0.718971,-0.600792,0.17464,-0.465015
0,-0.42329,-0.829122,0.24161,-0.485676
0,-0.745144,-0.520087,0.318782,-0.53509
0,-0.416305,-0.723011,0.389223,-0.660323
0,-0.752832,-0.512284,0.481893,-0.704289
0,-1.20956,0.239434,0.576265,-0.753491
0,-0.80931,-0.300527,0.659064,-0.838483
0,-0.36156,-0.0112643,0.743161,-0.890047
0,0.779608,-1.542,0.817404,-0.952545
0,-0.597604,-0.641625,0.925892,-1.0058
0,-0.857618,-0.158265,1.01701,-1.0486
0,0.530689,-1.40577,1.09931,-1.07297
0,-0.556715,-0.64528,1.16298,-1.12504
0,-1.03565,0.0914859,1.21853,-1.16967
0,0.330094,-1.28291,1.28848,-1.17547
0,-0.532437,-0.68113,1.33931,-1.22269
0,0.24607,-1.20962,1.3991,-1.23613
0,-2.0858,1.4375,1.45728,0.0731012
0,-0.279938,-0.770913,1.48538,0.048859
0,0.959589,-2.14444,1.49884,-0.0265605
0,-0.568076,-0.875672,1.49006,-0.120492
0,-0.290984,-1.18049,1.51773,-0.218625
0,-0.627593,-0.693918,1.57914,-0.30993
0,-0.890119,-0.330259,1.61261,-0.402309
0,-1.12766,-0.205249,1.62439,-0.492322
0,-1.67566,1.05104,1.80645,-0.58335
0,-1.59783,0.564734,1.84365,-0.669282
0,-0.939716,0.500271,1.71365,-0.756912
0,0.306372,-1.28848,1.70274,-0.889161
0,0.05142,-0.856897,1.71157,-0.978192
0,0.330941,-1.22223,1.73743,0.776516
0,0.527327,-0.770817,1.73603,0.690541
0,0.587737,-1.56069,-0.384757,0.565501
0,-0.704234,-0.703032,-0.473422,0.496647
0,-0.949925,-0.0140783,-0.554182,0.560354
0,-1.74918,0.599067,-0.649487,0.704314
0,-2.15945,1.1423,-0.741681,0.933468
0,-3.00851,2.26005,-0.84123,1.01266
0,-0.585188,-0.328512,-0.922397,1.13203
0,-1.79687,0.580155,-0.989408,1.12758
0,-1.306,0.274277,-1.06985,1.18469
0,-2.35342,1.28751,-1.16068,1.23238
0,-1.47171,0.374188,-1.23456,1.28902
0,-2.02939,0.891889,-1.27715,1.35065
0,-1.72748,0.876233,-1.32156,1.40671
0,-1.44594,0.332619,-1.38494,1.42605
0,-1.85866,0.655236,-1.42708,1.4766
0,-1.76332,0.649364,-1.48448,1.48809
0,-2.2621,1.21891,-1.51544,1.52717
0,-1.5532,0.466848,-1.56664,1.53439
0,-1.69125,0.469565,-1.60882,0.22959
0,-2.06217,0.901031,-1.64168,0.307147
0,-1.23369,-0.398935,-1.73431,0.415614
0,-1.13974,-0.298427,-1.77855,0.512142
0,-0.83915,0.0853457,-1.83332,0.600068
0,-1.78342,0.587094,-1.87052,0.721185
0,-2.24402,1.22616,-1.90358,0.833003
0,-3.11204,2.25977,-1.80155,0.945919
0,-3.16498,2.70842,-1.79255,1.06015
0,-0.481889,-0.384495,-1.7718,1.23353
0,0.111946,-1.43761,-1.81407,-0.56257
0,0.171552,-1.18897,-1.81696,-0.497136
0,-2.14635,1.0705,0.266583,-0.396758
0,-2.61245,1.78521,0.360106,-0.315642
0,-2.54727,1.88621,0.453507,-0.334895
0,-0.779858,-0.35397,0.533564,-0.450396
0,-0.837437,-0.451187,0.637854,-0.626066
0,-1.11398,0.0797746,0.741825,-0.675308
